Temperatura,Spaliny,Ciśnienie,Wilgotność,Moc
28.260000000000002,65.340000000000003,1014.5599999999999,43.399999999999999,441.02999999999997
15.92,41.200000000000003,1016.04,73.370000000000005,468.91000000000003
33.399999999999999,70.799999999999997,1009.17,57.009999999999998,432.45999999999998
31.920000000000002,68.299999999999997,1015.58,41.549999999999997,430.06999999999999
26.870000000000001,74.989999999999995,1002.48,71.909999999999997,437.77999999999997
5.2300000000000004,40.780000000000001,1025.1300000000001,92.739999999999995,483.12
15.720000000000001,41.759999999999998,1023.0700000000001,66.950000000000003,462.19
17.739999999999998,50.880000000000003,1015.5599999999999,89.780000000000001,457.70999999999998
27.129999999999999,59.539999999999999,1004.33,73.269999999999996,438.31999999999999
25.82,66.489999999999995,1013.2,60.32,434.35000000000002
34.200000000000003,68.140000000000001,1002.7,56.090000000000003,427.05000000000001
19.129999999999999,68.609999999999999,1010.65,94.920000000000002,448.69
11.77,41.060000000000002,1021.45,76.629999999999995,475.88
10.25,41.460000000000001,1018.67,84.409999999999997,479.27999999999997
23.82,48.920000000000002,1010.48,44.450000000000003,446.85000000000002
30.100000000000001,66.25,1009.38,65.409999999999997,434.99000000000001
29.920000000000002,69.75,1009.12,67.150000000000006,441.5
29.629999999999999,66.75,1018.08,58.460000000000001,433.25999999999999
30.609999999999999,77.170000000000002,1009.49,73.189999999999998,430.45999999999998
16.18,50.880000000000003,1014.0599999999999,100.09,455.13999999999999
31.66,73.909999999999997,1004.49,68.129999999999995,431.25999999999999
29.140000000000001,61.5,1009.64,39.950000000000003,437.75999999999999
18.399999999999999,43.960000000000001,1012.4,77.810000000000002,464.63
15.859999999999999,38.619999999999997,1016.65,67.510000000000005,462.57999999999998
6.3099999999999996,42.07,1004.61,77.739999999999995,483.26999999999998
23.399999999999999,72.989999999999995,1009.48,88.819999999999993,438.50999999999999
33.619999999999997,77.170000000000002,1009.38,63.710000000000001,431.02999999999997
6.8899999999999997,43.649999999999999,1019.87,72.769999999999996,484
27.41,69.980000000000004,1008.51,65.489999999999995,431.63999999999999
26.370000000000001,54.5,1014.48,66.310000000000002,451.77999999999997
26.579999999999998,59.390000000000001,1014.49,65.870000000000005,439.45999999999998
15.25,43.020000000000003,1012.04,41.43,467.23000000000002
21.239999999999998,41.670000000000002,1012.6,49.270000000000003,459.81
24.98,58.049999999999997,1011.6900000000001,69.969999999999999,447.14999999999998
26.629999999999999,64.439999999999998,1012.66,61.189999999999998,442
18.870000000000001,52.079999999999998,1005.25,99.189999999999998,449.61000000000001
5.1200000000000001,40.780000000000001,1025.45,96.879999999999995,481.27999999999997
31.100000000000001,71.319999999999993,1008.09,45.869999999999997,437.54000000000002
7.9100000000000001,39.960000000000001,1023.5700000000001,88.439999999999998,475.51999999999998
14.970000000000001,58.200000000000003,1019.52,81.129999999999995,458.68000000000001
28.920000000000002,61.020000000000003,1011.1900000000001,56.130000000000003,436.75999999999999
22.920000000000002,61.899999999999999,1013.27,78.319999999999993,446.07999999999998
12.550000000000001,38.909999999999997,1012.58,75.439999999999998,474.35000000000002
9.3800000000000008,41.439999999999998,1015.09,86.799999999999997,481.95999999999998
10.279999999999999,41.460000000000001,1018.4400000000001,85.230000000000004,479.66000000000003
30.309999999999999,77.239999999999995,1008.02,67.840000000000003,435.27999999999997
25.34,71.060000000000002,1007.74,92.519999999999996,434.86000000000001
30.469999999999999,70.019999999999996,1009.65,62.030000000000001,435.72000000000003
20.18,56.530000000000001,1020.3,77.099999999999994,454.13999999999999
21.309999999999999,46.969999999999999,1014.08,62.57,455.75999999999999
22.100000000000001,74.870000000000005,1009.4,85.780000000000001,442.82999999999998
20.09,63.939999999999998,1020.8200000000001,74.159999999999997,449.47000000000003
22.359999999999999,58.789999999999999,1016.6900000000001,73.599999999999994,445.75999999999999
9.4299999999999997,37.140000000000001,1013.03,74.989999999999995,473.56999999999999
28.859999999999999,49.299999999999997,1003.9299999999999,52.850000000000001,435.75
23.25,70.319999999999993,1009.28,86.519999999999996,437.95999999999998
22.699999999999999,60.840000000000003,1019.15,71.480000000000004,438.58999999999997
21.300000000000001,59.390000000000001,1013.83,84.530000000000001,444.20999999999998
19.940000000000001,44.899999999999999,1008.52,74.689999999999998,459.47000000000003
14.970000000000001,43.670000000000002,1011.13,87.329999999999998,465.54000000000002
13.83,40.780000000000001,1024.8499999999999,73.079999999999998,458.85000000000002
23.390000000000001,71.25,1005.22,93.700000000000003,435.68000000000001
21.48,47.43,1006.88,63.539999999999999,449.19999999999999
22.629999999999999,58.409999999999997,1013.6900000000001,90.319999999999993,445.43000000000001
20.010000000000002,45.090000000000003,1014.21,38.189999999999998,453.95999999999998
20.52,43.789999999999999,1015.9,68.099999999999994,463.93000000000001
13.58,49.829999999999998,1008.9,86.799999999999997,465.81999999999999
14.380000000000001,44.840000000000003,1024.5899999999999,81.680000000000007,471.60000000000002
28.530000000000001,69.840000000000003,1004.46,68.030000000000001,427.72000000000003
13.890000000000001,35.710000000000001,1016.4,65.489999999999995,468.54000000000002
25.93,69.340000000000003,1008.91,79.430000000000007,434.07999999999998
17.84,61.270000000000003,1020.1,70.680000000000007,454.56999999999999
6.2800000000000002,41.060000000000002,1020.96,90.909999999999997,489.79000000000002
8.1600000000000001,39.640000000000001,1011.21,85.560000000000002,481.77999999999997
18.609999999999999,67.709999999999994,1004.0700000000001,84.489999999999995,443.56999999999999
16.23,43.719999999999999,1009.96,83.010000000000005,457.89999999999998
8.6600000000000001,41.009999999999998,1022.51,98.549999999999997,472.16000000000003
19.530000000000001,66.540000000000006,1013.72,81.459999999999994,451.19
10.17,40.460000000000001,1018.54,68.209999999999994,470.32999999999998
6.4800000000000004,40.270000000000003,1010.55,82.120000000000005,486.68000000000001
12.69,40.75,1016.05,82.920000000000002,472.68000000000001
23.77,61.869999999999997,1009.8,54.829999999999998,445.72000000000003
14.43,43.5,1021.86,83.140000000000001,466.57999999999998
28.25,57.189999999999998,1007.99,67.900000000000006,436.99000000000001
12.26,39.960000000000001,1011.79,79.060000000000002,470.87
14.550000000000001,42.740000000000002,1027.29,66.640000000000001,457.76999999999998
24.57,51.950000000000003,1005.8,70.069999999999993,448.14999999999998
10.25,41.259999999999998,1007.4400000000001,98.079999999999998,476.02999999999997
21.960000000000001,51.43,1007.28,89.959999999999994,442.87
9.8200000000000003,39.640000000000001,1010.79,69.219999999999999,477.93000000000001
18.579999999999998,44.600000000000001,1016.61,48.149999999999999,459.06
20.57,44.899999999999999,1008.39,62.689999999999998,456.18000000000001
8.6099999999999994,41.039999999999999,1024.8099999999999,95.599999999999994,473.62
9.9900000000000002,43.520000000000003,1022.95,99.670000000000002,473.63999999999999
13.970000000000001,52.049999999999997,1012.05,85.359999999999999,463.63999999999999
16.760000000000002,43.670000000000002,1011.27,70.549999999999997,462.44
25.579999999999998,47.009999999999998,1014.5,63.530000000000001,454.38999999999999
17.34,46.479999999999997,1007.1799999999999,83.150000000000006,452.06
19.129999999999999,66.859999999999999,1012.95,71.239999999999995,453.31
12.75,40.640000000000001,1020.4400000000001,83.170000000000002,466.93000000000001
29.460000000000001,49.299999999999997,1003.88,54.100000000000001,436.37
15.59,52.75,1024.3,59.93,458.87
14.199999999999999,43.020000000000003,1012.1799999999999,57.07,470.67000000000002
14.050000000000001,40.350000000000001,1011.52,66.209999999999994,475.54000000000002
32.350000000000001,77.950000000000003,1014.76,60.880000000000003,432.72000000000003
21.41,56.899999999999999,1007.03,79.409999999999997,441.41000000000003
10.609999999999999,37.5,1008.8,100.13,472.89999999999998
19.129999999999999,40.789999999999999,1004.47,91.700000000000003,457.82999999999998
17.280000000000001,44.060000000000002,1018.15,66.930000000000007,462.05000000000001
24.789999999999999,50.780000000000001,1008.78,61.880000000000003,445.30000000000001
28.66,50.049999999999997,1006.08,47.740000000000002,435.94
12.91,41.159999999999997,1011.9,89.189999999999998,472.70999999999998
17.32,43.700000000000003,1015.13,61.659999999999997,464.5
18.739999999999998,59.210000000000001,1018.3,91.549999999999997,449.76999999999998
26.690000000000001,70.359999999999999,1006.8200000000001,68.290000000000006,435.04000000000002
12.279999999999999,40.549999999999997,1005.72,98.560000000000002,472.47000000000003
14.460000000000001,44.780000000000001,1007.64,67.030000000000001,459.31
30.539999999999999,70.170000000000002,999.41999999999996,64.319999999999993,434.62
27.579999999999998,66.480000000000004,1004.8200000000001,51.229999999999997,435.33999999999997
32.170000000000002,73.209999999999994,1001.4299999999999,69.859999999999999,430.63999999999999
26.23,59.869999999999997,1012.9299999999999,66.620000000000005,447.16000000000003
11.69,35.759999999999998,1019.02,55.600000000000001,471.72000000000003
14.73,39.82,1012.67,80.819999999999993,470.41000000000003
12.359999999999999,48.039999999999999,1012.8,93.590000000000003,468.37
9.5199999999999996,40.960000000000001,1023.48,86.489999999999995,483.58999999999997
27.32,73.420000000000002,1012.0700000000001,86.299999999999997,432.74000000000001
23.809999999999999,73.170000000000002,1012.13,86.129999999999995,438.11000000000001
7.9199999999999999,42.280000000000001,1008.55,81.680000000000007,484.75
23.579999999999998,58.82,1009.6799999999999,81.379999999999995,445.00999999999999
20.780000000000001,60.840000000000003,1018.66,80.400000000000006,445.81999999999999
19.68,68.280000000000001,1002.62,71.569999999999993,452.47000000000003
14.119999999999999,40.920000000000002,1022.46,73.280000000000001,459.75999999999999
22.969999999999999,62.399999999999999,1010.25,75.180000000000007,445.30000000000001
6.8899999999999997,39.369999999999997,1020.21,74.170000000000002,486.89999999999998
19.98,56.530000000000001,1020.22,73.530000000000001,454.88999999999999
21.710000000000001,60.270000000000003,1015.74,89.760000000000005,441.19
23.02,59.210000000000001,1011.74,83.180000000000007,440.5
27.710000000000001,69.510000000000005,1009.65,58.380000000000003,435.04000000000002
10.460000000000001,37.5,1013.12,76.739999999999995,472.16000000000003
27.18,62.659999999999997,1009.89,52.829999999999998,442.16000000000003
25.559999999999999,50.049999999999997,1005.67,69.290000000000006,442.49000000000001
19.690000000000001,39.719999999999999,1001.49,60.340000000000003,456.55000000000001
31.370000000000001,76.859999999999999,997.34000000000003,62.939999999999998,431.02999999999997
14.17,41.670000000000002,1013.4,72.769999999999996,471.42000000000002
15.6,43.710000000000001,1024.8800000000001,80.370000000000005,463.33999999999997
25.300000000000001,71.579999999999998,1010.1799999999999,87.359999999999999,433.97000000000003
7.0899999999999999,39.369999999999997,1020.0700000000001,73.260000000000005,487
6.0700000000000003,41.140000000000001,1027.5699999999999,86.980000000000004,480.19
9.8599999999999994,38.380000000000003,1018.22,85.349999999999994,479.56
14.73,40.350000000000001,1011.15,65.200000000000003,470.02999999999997
31.32,74.329999999999998,1012.92,36.479999999999997,429.56999999999999
6.1399999999999997,38.5,1012.4,75.349999999999994,489.25999999999999
27.920000000000002,69.230000000000004,1013.21,44.43,435.62
25.629999999999999,58.859999999999999,1014.86,52.75,443.83999999999997
16.370000000000001,36.990000000000002,1006.37,90.109999999999999,463.75999999999999
28.309999999999999,65.709999999999994,1014.67,59.289999999999999,447.25999999999999
24.440000000000001,69.840000000000003,1005.34,80.370000000000005,430.30000000000001
11.33,41.5,1013.58,88.700000000000003,475.00999999999999
23.870000000000001,63.939999999999998,1019.02,44.280000000000001,445.11000000000001
21.140000000000001,48.780000000000001,1020.39,86.200000000000003,450.35000000000002
22.239999999999998,60.07,1015.9299999999999,62.25,446.13999999999999
23.07,70.469999999999999,1008.64,83.370000000000005,439.04000000000002
25.949999999999999,59.140000000000001,1016.42,67.030000000000001,438.45999999999998
16.440000000000001,43.960000000000001,1013.66,76.310000000000002,468.56999999999999
20.66,41.539999999999999,1014.6799999999999,79.700000000000003,461.55000000000001
15.01,39.520000000000003,1017.53,72,468.01999999999998
20.510000000000002,63.859999999999999,1020.65,75.359999999999999,447.18000000000001
24.100000000000001,52.840000000000003,1006.47,47.579999999999998,444.69
9.3800000000000008,40.460000000000001,1019.29,75.769999999999996,474.10000000000002
27.489999999999998,71.939999999999998,1008.25,68.290000000000006,428.26999999999998
32.840000000000003,68.140000000000001,1003.59,43.880000000000003,425.18000000000001
20.829999999999998,44.780000000000001,1008.51,35.899999999999999,460.60000000000002
28.690000000000001,67.25,1017.71,44.600000000000001,436.20999999999998
9.3499999999999996,44.030000000000001,1011.02,88.109999999999999,476.25
17.370000000000001,41.229999999999997,998.78999999999996,68.439999999999998,461.07999999999998
14.84,41.479999999999997,1017.26,63.420000000000002,460.30000000000001
27.879999999999999,68.939999999999998,1007.6799999999999,75.680000000000007,435.04000000000002
17.829999999999998,43.719999999999999,1008.64,78.719999999999999,453.86000000000001
7.6399999999999997,42.280000000000001,1008.46,84.290000000000006,484.77999999999997
25.670000000000002,74.780000000000001,1010.24,68.870000000000005,440.48000000000002
23.100000000000001,51.299999999999997,1011.9299999999999,80.049999999999997,452.17000000000002
27.129999999999999,69.450000000000003,1013.9,51.159999999999997,434.47000000000003
26.949999999999999,70.799999999999997,1009.73,82.950000000000003,436.80000000000001
19.399999999999999,42.439999999999998,1013.1900000000001,58.630000000000003,459.75999999999999
13.5,44.920000000000002,1023.87,87.170000000000002,468.85000000000002
11.970000000000001,41.039999999999999,1026.4200000000001,70.75,468.81
18.109999999999999,58.950000000000003,1016.61,89.170000000000002,454.29000000000002
24.100000000000001,71.290000000000006,1007.96,67.560000000000002,442.80000000000001
20.289999999999999,65.269999999999996,1013.17,74.939999999999998,445.51999999999998
21.82,65.269999999999996,1013.86,72.810000000000002,447.43000000000001
29.449999999999999,75.599999999999994,1018.12,50.68,437.31
10.869999999999999,38.380000000000003,1020.85,69.780000000000001,477.02999999999997
17.359999999999999,39.530000000000001,1008.28,68.870000000000005,456.56999999999999
24.969999999999999,58.950000000000003,1017.1900000000001,56.240000000000002,440.02999999999997
13.720000000000001,45.090000000000003,1012.95,87.409999999999997,466.24000000000001
26.489999999999998,61.859999999999999,1012.55,74.239999999999995,440.20999999999998
8.25,41.259999999999998,1020.59,91.840000000000003,475.17000000000002
12.800000000000001,44.899999999999999,1007.58,66.599999999999994,466.94999999999999
17.079999999999998,40.119999999999997,1012.17,81.5,457.81
31.399999999999999,71.060000000000002,1008.4400000000001,74.769999999999996,433.33999999999997
8.2599999999999998,44.710000000000001,1020.85,68.819999999999993,485.19
21.219999999999999,59.149999999999999,1014.6799999999999,59.710000000000001,450.95999999999998
26.100000000000001,62.909999999999997,1012.4400000000001,60.909999999999997,446.05000000000001
19.91,51.189999999999998,1008,90.230000000000004,449.23000000000002
14.56,40.689999999999998,1015.48,73.730000000000004,469.31
10.220000000000001,41.740000000000002,1022.65,83.579999999999998,479.00999999999999
29.120000000000001,67.829999999999998,1008.05,46.859999999999999,432.45999999999998
16.969999999999999,39.159999999999997,1005.7,69.129999999999995,458.58999999999997
26.190000000000001,49.299999999999997,1003.6900000000001,65.879999999999995,440.13
23.649999999999999,66.049999999999997,1019.6,78.209999999999994,442.89999999999998
29.530000000000001,70.939999999999998,1007.22,70.680000000000007,432.43000000000001
19.690000000000001,56.649999999999999,1020.84,72.140000000000001,455.06999999999999
33.710000000000001,69.980000000000004,1013.09,42.619999999999997,431.99000000000001
32.140000000000001,75.079999999999998,1005.35,49.920000000000002,439.22000000000003
29.280000000000001,77.170000000000002,1009.4,76.299999999999997,433.13999999999999
7.0099999999999998,37.799999999999997,1021.47,62.840000000000003,483.94999999999999
30.469999999999999,68.239999999999995,1009.55,64.980000000000004,427.94
29.129999999999999,47.93,1002.5,49.100000000000001,435.61000000000001
11.859999999999999,39.850000000000001,1013,66.920000000000002,478.29000000000002
26.16,52.359999999999999,1013.62,58.520000000000003,453.07999999999998
10.56,39.130000000000003,1010.1900000000001,87.120000000000005,463.13999999999999
8.5800000000000001,40.719999999999999,1022.04,87.549999999999997,480.95999999999998
14.26,40.920000000000002,1022.0700000000001,73.959999999999994,460.38
23.48,73.670000000000002,1007.0700000000001,88.489999999999995,437.19
5.54,45.869999999999997,1008.6900000000001,95.909999999999997,478.01999999999998
16.98,43.990000000000002,1021.65,81.170000000000002,456.06999999999999
30.079999999999998,67.25,1017.6,53.090000000000003,434.00999999999999
10.630000000000001,39.609999999999999,1020,72.420000000000002,476.99000000000001
30.359999999999999,74.870000000000005,1008.96,61.869999999999997,435.31
29.559999999999999,70.400000000000006,1006.49,82.950000000000003,432.85000000000002
19.940000000000001,56.530000000000001,1020.48,76.430000000000007,453.80000000000001
27.550000000000001,64.959999999999994,999.73000000000002,57.340000000000003,431.32999999999998
31.440000000000001,79.739999999999995,1006.95,56.990000000000002,431.69
25.350000000000001,74.329999999999998,1015.29,77.840000000000003,435.66000000000003
4.1100000000000003,38.439999999999998,1015.9,81.790000000000006,488.05000000000001
30.59,70.040000000000006,1010.28,50.560000000000002,429.13
14.039999999999999,48.789999999999999,1017.62,75.25,464.08999999999997
15.470000000000001,44.899999999999999,1021.59,81.739999999999995,465.61000000000001
8.6699999999999999,40.770000000000003,1011.8099999999999,89.400000000000006,479.23000000000002
10.529999999999999,37.5,1008.55,99.909999999999997,472.31999999999999
7.9900000000000002,41.380000000000003,1021.95,78.769999999999996,487.56999999999999
22.289999999999999,45.009999999999998,1012.4,51.579999999999998,449.07999999999998
9.0600000000000005,36.299999999999997,1015.14,58.710000000000001,477.38
10.050000000000001,37.140000000000001,1012.64,75.969999999999999,474.16000000000003
20.07,49.210000000000001,1012.34,56.799999999999997,454.25
30.649999999999999,71.980000000000004,1004.92,63.390000000000001,429.85000000000002
14.380000000000001,40.729999999999997,1017.48,90.640000000000001,462.98000000000002
27.760000000000002,71.969999999999999,1008.53,86.969999999999999,434.04000000000002
16.699999999999999,40.560000000000002,1019.04,50.899999999999999,470.83999999999997
5.3499999999999996,35.57,1027.1199999999999,80.810000000000002,488.64999999999998
11.57,41.380000000000003,1021.71,61.490000000000002,473.94
30.57,73.030000000000001,1013.75,73.680000000000007,437.42000000000002
16,40.659999999999997,1016.12,89.230000000000004,457.12
15.6,41.039999999999999,1025.48,64.430000000000007,457.49000000000001
22.120000000000001,47.93,1005.5,84.469999999999999,443.41000000000003
21.329999999999998,58.460000000000001,1016.17,79.730000000000004,445.26999999999998
23.649999999999999,59.920000000000002,1010.1900000000001,89.530000000000001,436.74000000000001
6.7999999999999998,39.369999999999997,1020.24,73.290000000000006,487.32999999999998
31.350000000000001,71.319999999999993,1005.99,62.350000000000001,434.43000000000001
23.989999999999998,68.120000000000005,1012.92,70.680000000000007,437.13999999999999
26.530000000000001,54.200000000000003,1012.9,66.730000000000004,439.95999999999998
31.59,62.700000000000003,1009.3,50.159999999999997,442.57999999999998
24.059999999999999,69.939999999999998,1005.47,60.460000000000001,436.88
27.280000000000001,44.890000000000001,1009.02,49.899999999999999,441.94
23.690000000000001,71.969999999999999,1009.62,93.030000000000001,438.62
11.460000000000001,39.100000000000001,1010.17,100.15000000000001,470.55000000000001
22.609999999999999,49.299999999999997,1003.51,83.019999999999996,441.75999999999999
21.84,45.090000000000003,1013.9400000000001,46.109999999999999,450.88
9.1999999999999993,39.82,1013.1900000000001,91.25,482.88999999999999
17.75,49.25,1020.86,63.670000000000002,454.41000000000003
7.5300000000000002,43.649999999999999,1018.58,64.849999999999994,479.14999999999998
16.760000000000002,45.090000000000003,1014.28,57.710000000000001,458.67000000000002
22.690000000000001,65.120000000000005,1016.35,72.019999999999996,446.91000000000003
11.91,44.450000000000003,1021.39,84.489999999999995,466.51999999999998
26.629999999999999,61.469999999999999,1008.1799999999999,69,444.16000000000003
6.7199999999999998,39.850000000000001,1011.84,84.659999999999997,489.08999999999997
9.4399999999999995,43.990000000000002,1020.3099999999999,98.060000000000002,475.00999999999999
18.32,45,1022.67,46.380000000000003,471.43000000000001
18.309999999999999,62.100000000000001,1020.38,79.019999999999996,455.24000000000001
26.57,44.57,1007.76,50.390000000000001,445.49000000000001
34.329999999999998,69.049999999999997,1000.89,37.899999999999999,430.56
14.85,40.799999999999997,1025.3800000000001,53.289999999999999,471.77999999999997
29.329999999999998,64.840000000000003,1010.76,53.32,443.14999999999998
8.7699999999999996,40.460000000000001,1019.6799999999999,77.840000000000003,475
11.35,38.909999999999997,1017.9299999999999,83.450000000000003,474.22000000000003
21.379999999999999,44.049999999999997,1005.6900000000001,81.659999999999997,445.70999999999998
4.8799999999999999,40.270000000000003,1012.66,74.510000000000005,491.29000000000002
26.66,64.269999999999996,1012.83,58.880000000000003,437.87
13.039999999999999,45.090000000000003,1013,87.680000000000007,467.44
29.469999999999999,71.319999999999993,1008.0700000000001,67,437.13999999999999
18.91,56.899999999999999,1006.98,84.069999999999993,448.24000000000001
24.859999999999999,44.049999999999997,1005.6900000000001,66.650000000000006,447.19999999999999
9.4199999999999999,41.399999999999999,1029.5999999999999,87.430000000000007,478.12
12.75,42.340000000000003,1018.17,94.670000000000002,465.44
21.32,49.020000000000003,1008.8099999999999,85.810000000000002,445.64999999999998
24.260000000000002,67.689999999999998,1008.48,66.739999999999995,437.39999999999998
20.010000000000002,43.770000000000003,1012.13,65.530000000000001,455.66000000000003
21.350000000000001,59.039999999999999,1012.28,95.709999999999994,445.82999999999998
17.43,63.090000000000003,1019.87,92.769999999999996,449.36000000000001
27.859999999999999,65.180000000000007,1012.87,55.530000000000001,436.25999999999999
20.739999999999998,59.799999999999997,1015.46,76.390000000000001,452.99000000000001
27.73,67.689999999999998,1007.47,59.420000000000002,431.72000000000003
9.5299999999999994,41.439999999999998,1018.01,80.090000000000003,481.82999999999998
28.5,79.739999999999995,1006.75,87.090000000000003,433.07999999999998
21.390000000000001,52.299999999999997,1009.2,79.769999999999996,446.87
14.539999999999999,46.18,1015.29,94.480000000000004,463.02999999999997
28.010000000000002,65.340000000000003,1014.6799999999999,46.859999999999999,440.76999999999998
30.510000000000002,70.939999999999998,1007.64,59.420000000000002,430.91000000000003
21.629999999999999,60.840000000000003,1018.16,77.530000000000001,445.93000000000001
26.390000000000001,71.25,999.79999999999995,89.120000000000005,430.33999999999997
13.84,41.259999999999998,1020.92,74.739999999999995,462.45999999999998
17.27,43.520000000000003,1021.37,76.730000000000004,460.07999999999998
21.890000000000001,58.049999999999997,1011.3099999999999,85.709999999999994,441.75999999999999
24.02,64.629999999999995,1020.49,55.170000000000002,449.66000000000003
31.920000000000002,75.329999999999998,1001.8099999999999,61.969999999999999,436.38
12.970000000000001,49.829999999999998,1008.6900000000001,91.489999999999995,452.06999999999999
15.890000000000001,43.960000000000001,1014.02,75.239999999999995,467.35000000000002
9.25,41.259999999999998,1020.51,91.209999999999994,473.87
15.99,43.5,1021.34,73.219999999999999,460.69999999999999
9.0600000000000005,39.659999999999997,1019.64,76.980000000000004,479.52999999999997
14.48,44.060000000000002,1018.73,75.879999999999995,467.45999999999998
27.149999999999999,59.210000000000001,1013.49,51.710000000000001,440.26999999999998
21.68,64.150000000000006,1021.09,70.879999999999995,454.31999999999999
28.16,61.469999999999999,1009.1900000000001,62.530000000000001,442.48000000000002
34.329999999999998,74.340000000000003,1001.74,42.75,435.75999999999999
31.98,64.049999999999997,1010.49,58.009999999999998,439.56
15.210000000000001,43.560000000000002,1012.92,56.609999999999999,467
13.56,42.340000000000003,1017.95,93.829999999999998,462.60000000000002
10.32,42.020000000000003,998.26999999999998,99.120000000000005,472.16000000000003
22.460000000000001,58.490000000000002,1011.5,70.540000000000006,448.45999999999998
29.300000000000001,68.079999999999998,1011.23,56.229999999999997,434.11000000000001
22.300000000000001,44.57,1008.48,67.579999999999998,449.74000000000001
21.91,70.319999999999993,1009.17,90.569999999999993,439.29000000000002
